"","Genus","p.value","CorCoef","CorTest","Plant"
"719","p__Acidobacteriota,g__midas_g_1424",0.001,-0.25640529914448,"Spearman","Damhusåen"
"2533","p__Patescibacteria,g__midas_g_4925",0.001,-0.256597239016456,"Spearman","Damhusåen"
"803","p__Bacteroidota,g__midas_g_1061",0.001,-0.256868904506418,"Spearman","Aalborg East"
"504","p__Patescibacteria,g__midas_g_26479",0,-0.257573040600264,"Spearman","Total"
"30","p__Actinobacteriota,g__Kineosporia",0.001,-0.259206498978586,"Spearman","Aalborg East"
"3313","p__Actinobacteriota,g__Luteococcus",0.003,-0.259862187549475,"Spearman","Mariagerfjord"
"1212","p__Proteobacteria,g__Thauera",0.001,-0.26040382129522,"Pearson","Aalborg East"
"202","p__Bacteroidota,g__midas_g_9628",0,-0.260862871100516,"Spearman","Total"
"526","p__Patescibacteria,g__midas_g_52184",0,-0.260926049126315,"Spearman","Total"
"2991","p__Proteobacteria,g__Brachymonas",0.006,-0.261614277141628,"Spearman","Aalborg West"
"1904","p__Chloroflexi,g__midas_g_635",0.002,-0.261645999745048,"Spearman","Mariagerfjord"
"691","p__Proteobacteria,g__midas_g_5991",0,-0.261781757719706,"Spearman","Total"
"2501","p__Firmicutes,g__Pelosinus",0.002,-0.262156309812738,"Spearman","Mariagerfjord"
"72","p__Bacteroidota,g__Crocinitomix",0.001,-0.262957007343208,"Spearman","Aalborg East"
"1261","p__Bacteroidota,g__midas_g_56",0.001,-0.263041209583932,"Spearman","Aalborg East"
"3832","p__Spirochaetota,g__midas_g_1448",0.001,-0.263443027325962,"Spearman","Damhusåen"
"193","p__Bacteroidota,g__midas_g_729",0,-0.26368437569979,"Spearman","Total"
"3851","p__Verrucomicrobiota,g__Ca_Omnitrophus",0.001,-0.264050803386933,"Spearman","Damhusåen"
"69","p__Actinobacteriota,g__midas_g_497",0,-0.264595194012607,"Spearman","Total"
"3992","p__Proteobacteria,g__Dongia",0.002,-0.26460875742946,"Spearman","Mariagerfjord"
"1572","p__Chloroflexi,g__midas_g_731",0.001,-0.264776269339636,"Spearman","Damhusåen"
"3691","p__Proteobacteria,g__Hyphomicrobium",0.001,-0.265549487439024,"Spearman","Aalborg East"
"114","p__Bacteroidota,g__Lentimicrobium",0,-0.265863419437317,"Spearman","Total"
"1591","p__Chloroflexi,g__Anaerolinea",0,-0.267592054709097,"Spearman","Aalborg East"
"1762","p__Chloroflexi,g__midas_g_169",0,-0.26833325606272,"Spearman","Aalborg East"
"71","p__Actinobacteriota,g__midas_g_5116",0,-0.268484593539811,"Spearman","Total"
"4251","p__Proteobacteria,g__midas_g_23491",0.002,-0.268643103269255,"Spearman","Mariagerfjord"
"191","p__Bacteroidota,g__midas_g_679",0,-0.268751955332043,"Spearman","Total"
"1652","p__Chloroflexi,g__midas_g_105",0,-0.268788471761316,"Spearman","Aalborg East"
"571","p__Actinobacteriota,g__Nakamurella",0,-0.268846193636643,"Spearman","Aalborg East"
"3622","p__Proteobacteria,g__AAP99",0.002,-0.268925220019942,"Spearman","Mariagerfjord"
"2843","p__Proteobacteria,g__Aquabacterium",0.001,-0.269046750361097,"Spearman","Damhusåen"
"703","p__Bacteroidota,g__midas_g_1223",0.001,-0.269268455070146,"Spearman","Damhusåen"
"2592","p__Firmicutes,g__Trichococcus",0.002,-0.269364035850122,"Spearman","Mariagerfjord"
"603","p__Proteobacteria,g__Daeguia",0,-0.270698791124681,"Spearman","Total"
"57","p__Actinobacteriota,g__midas_g_164",0,-0.271527908110081,"Spearman","Total"
"664","p__Proteobacteria,g__midas_g_273",0,-0.271731432622954,"Spearman","Total"
"3373","p__Patescibacteria,g__midas_g_52184",0.002,-0.272152326635014,"Spearman","Mariagerfjord"
"2293","p__Firmicutes,g__Dialister",0.002,-0.272184007435828,"Spearman","Mariagerfjord"
"3391","p__Proteobacteria,g__midas_g_694",0.001,-0.27309000956217,"Spearman","Damhusåen"
"3753","p__Proteobacteria,g__Thauera",0.001,-0.273125462612159,"Spearman","Damhusåen"
"1852","p__Chloroflexi,g__midas_g_344",0,-0.273852254460403,"Spearman","Aalborg East"
"50","p__Actinobacteriota,g__Micropruina",0,-0.274106233784767,"Spearman","Total"
"2921","p__Patescibacteria,g__midas_g_10162",0,-0.2742927020969,"Spearman","Aalborg East"
"4551","p__Proteobacteria,g__Shinella",0,-0.274392741111187,"Spearman","Aalborg East"
"2371","p__Firmicutes,g__Christensenellaceae_R-7_group",0,-0.274493754393008,"Spearman","Aalborg East"
"345","p__Firmicutes,g__Acidaminococcus",0,-0.274540381557664,"Spearman","Total"
"2842","p__Myxococcota,g__midas_g_2555",0,-0.274588888448222,"Spearman","Aalborg East"
"2742","p__Planctomycetota,g__midas_g_940",0.001,-0.274641886250346,"Spearman","Damhusåen"
"3241","p__Proteobacteria,g__Mesorhizobium",0.004,-0.275284496672751,"Spearman","Aalborg West"
"1752","p__Chloroflexi,g__midas_g_16660",0.001,-0.275604999201285,"Spearman","Mariagerfjord"
"4131","p__Proteobacteria,g__midas_g_534",0,-0.27574133401654,"Spearman","Aalborg East"
"3413","p__Actinobacteriota,g__Lysinimonas",0.001,-0.275905952735502,"Spearman","Mariagerfjord"
"4861","p__Proteobacteria,g__Shinella",0.001,-0.276079557903089,"Spearman","Mariagerfjord"
"1171","p__Bacteroidota,g__midas_g_422",0,-0.276174248081487,"Spearman","Aalborg East"
"1492","p__Chloroflexi,g__midas_g_467",0,-0.276371028188469,"Spearman","Damhusåen"
"6711","p__Actinobacteriota,g__Tessaracoccus",0.001,-0.276716752260461,"Spearman","Mariagerfjord"
"3110","p__Actinobacteriota,g__Leucobacter",0,-0.277602864495815,"Spearman","Aalborg East"
"677","p__Proteobacteria,g__midas_g_4351",0,-0.277857641828162,"Spearman","Total"
"2872","p__Myxococcota,g__P3OB-42",0,-0.277945771252419,"Spearman","Aalborg East"
"393","p__Firmicutes,g__midas_g_4663",0,-0.280749034674742,"Spearman","Total"
"3322","p__Planctomycetota,g__Pirellula",0,-0.281361345696045,"Spearman","Aalborg East"
"1715","p__Actinobacteriota,g__Brooklawnia",0.001,-0.281885600340862,"Spearman","Mariagerfjord"
"2993","p__Proteobacteria,g__Devosia",0,-0.282211112423101,"Spearman","Damhusåen"
"3693","p__Proteobacteria,g__Amaricoccus",0.001,-0.28234881191304,"Spearman","Mariagerfjord"
"3541","p__Proteobacteria,g__Ca_Paracaedibacter",0,-0.2824370715544,"Spearman","Aalborg East"
"3132","p__Patescibacteria,g__midas_g_15609",0.001,-0.282740565158301,"Spearman","Mariagerfjord"
"3912","p__Proteobacteria,g__midas_g_1919",0,-0.282917212608251,"Spearman","Aalborg East"
"1312","p__Acidobacteriota,g__midas_g_973",0,-0.283352056031853,"Spearman","Damhusåen"
"3421","p__Proteobacteria,g__midas_g_746",0,-0.283503537245444,"Spearman","Damhusåen"
"206","p__Bacteroidota,g__Paludibacter",0,-0.283711603844004,"Spearman","Total"
"574","p__Actinobacteriota,g__midas_g_739",0.001,-0.284094799998654,"Spearman","Mariagerfjord"
"2201","p__Desulfobacterota,g__midas_g_3949",0,-0.284271417997298,"Spearman","Aalborg East"
"813","p__Bacteroidota,g__midas_g_108",0,-0.284410296736008,"Spearman","Aalborg East"
"755","p__Bacteroidota,g__midas_g_108",0.003,-0.284576819381737,"Spearman","Aalborg West"
"3681","p__Proteobacteria,g__Gemmobacter",0,-0.284730204237821,"Spearman","Aalborg East"
"2622","p__Patescibacteria,g__midas_g_7188",0,-0.28491913842655,"Spearman","Damhusåen"
"312","p__Dependentiae,g__midas_g_4467",0,-0.285080693121817,"Spearman","Total"
"1291","p__Bacteroidota,g__midas_g_611",0,-0.28526131414867,"Spearman","Aalborg East"
"3131","p__Patescibacteria,g__midas_g_50158",0,-0.285904790673528,"Spearman","Aalborg East"
"4411","p__Proteobacteria,g__Pleomorphomonas",0,-0.286065735044496,"Spearman","Aalborg East"
"1221","p__Bacteroidota,g__midas_g_65",0.002,-0.286456925432027,"Spearman","Aalborg West"
"1871","p__Chloroflexi,g__midas_g_3488",0,-0.287271278612985,"Spearman","Aalborg East"
"3312","p__Actinobacteriota,g__midas_g_3270",0,-0.287778985859387,"Spearman","Damhusåen"
"455","p__Myxococcota,g__Pajaroellobacter",0,-0.288061758007695,"Spearman","Total"
"2352","p__Firmicutes,g__Anaerovorax",0,-0.28824205560711,"Spearman","Aalborg East"
"5211","p__Actinobacteriota,g__Tetrasphaera",0,-0.288708689584809,"Spearman","Damhusåen"
"7311","p__Bacteroidota,g__Chryseobacterium",0.001,-0.288763488718586,"Spearman","Mariagerfjord"
"2981","p__Proteobacteria,g__Denitratisoma",0,-0.289174413741489,"Spearman","Damhusåen"
"654","p__Proteobacteria,g__midas_g_2087",0,-0.290670304533519,"Spearman","Total"
"913","p__Proteobacteria,g__Leptothrix",0,-0.290786921621497,"Pearson","Aalborg East"
"2451","p__Patescibacteria,g__midas_g_29001",0,-0.290942450212606,"Spearman","Damhusåen"
"642","p__Proteobacteria,g__midas_g_153",0,-0.291101549713654,"Spearman","Total"
"3862","p__Verrucomicrobiota,g__Lacunisphaera",0,-0.291121108486367,"Spearman","Damhusåen"
"3922","p__Proteobacteria,g__midas_g_1922",0,-0.291547889198475,"Spearman","Aalborg East"
"3910","p__Actinobacteriota,g__midas_g_100",0.001,-0.291848244637187,"Spearman","Mariagerfjord"
"6","p__Acidobacteriota,g__midas_g_1291",0.002,-0.291925914973996,"Spearman","Aalborg West"
"2762","p__Planctomycetota,g__SH-PL14",0,-0.291925988517374,"Spearman","Damhusåen"
"814","p__Acidobacteriota,g__midas_g_352",0,-0.292165361958784,"Spearman","Damhusåen"
"4141","p__Proteobacteria,g__midas_g_5535",0,-0.292257197274878,"Spearman","Aalborg East"
"591","p__Proteobacteria,g__Ca_Megaira",0,-0.293014513621614,"Spearman","Total"
"3702","p__Proteobacteria,g__Sphingobium",0,-0.293498074337934,"Spearman","Damhusåen"
"100","p__Bacteroidota,g__midas_g_3144",0.002,-0.293678151856423,"Spearman","Aalborg West"
"3491","p__Proteobacteria,g__Brachymonas",0,-0.294697915899398,"Spearman","Aalborg East"
"7611","p__Bacteroidota,g__Ferruginibacter",0.001,-0.294907199174313,"Spearman","Mariagerfjord"
"1931","p__Desulfobacterota,g__midas_g_17497",0.002,-0.294924165629734,"Spearman","Aalborg West"
"4951","p__Proteobacteria,g__Stella",0.001,-0.294999044348072,"Spearman","Mariagerfjord"
"236","p__Chloroflexi,g__Ca_Villigracilis",0,-0.295637821268365,"Spearman","Total"
"727","p__Proteobacteria,g__Pleomorphomonas",0,-0.295792460856773,"Spearman","Total"
"1331","p__Bacteroidota,g__midas_g_679",0,-0.295911193860702,"Spearman","Aalborg East"
"3401","p__Proteobacteria,g__midas_g_70",0,-0.296118377032611,"Spearman","Damhusåen"
"485","p__Patescibacteria,g__midas_g_14943",0,-0.296867016930469,"Spearman","Total"
"3323","p__Patescibacteria,g__midas_g_4375",0.001,-0.29697489465974,"Spearman","Mariagerfjord"
"3543","p__Patescibacteria,g__TM7a",0.001,-0.297591055566373,"Spearman","Mariagerfjord"
"740","p__Proteobacteria,g__Pythium_ultimum",0,-0.298352183975909,"Spearman","Total"
"2644","p__Firmicutes,g__XBB1006",0,-0.298841218192635,"Spearman","Mariagerfjord"
"448","p__Myxococcota,g__midas_g_2555",0,-0.300473225691136,"Spearman","Total"
"4851","p__Proteobacteria,g__Roseovarius",0,-0.300717450491648,"Spearman","Mariagerfjord"
"3672","p__Proteobacteria,g__Ferritrophicum",0,-0.301794351447191,"Spearman","Aalborg East"
"365","p__Proteobacteria,g__Dokdonella",0,-0.301973302630775,"Spearman","Aalborg East"
"134","p__Bacteroidota,g__midas_g_1416",0,-0.302201959512884,"Spearman","Total"
"468","p__Proteobacteria,g__Uliginosibacterium",0,-0.303118557111682,"Spearman","Aalborg East"
"2361","p__Firmicutes,g__Saccharofermentans",0.001,-0.303667401269959,"Spearman","Aalborg West"
"492","p__Patescibacteria,g__midas_g_15856",0,-0.304181880832631,"Spearman","Total"
"2424","p__Firmicutes,g__midas_g_295",0,-0.304491855387742,"Spearman","Mariagerfjord"
"2182","p__Desulfobacterota,g__midas_g_2377",0,-0.304612301806321,"Spearman","Aalborg East"
"3272","p__Patescibacteria,g__midas_g_39278",0,-0.30471614925771,"Spearman","Mariagerfjord"
"1022","p__Proteobacteria,g__midas_g_454",0,-0.305187531554991,"Pearson","Aalborg East"
"657","p__Proteobacteria,g__midas_g_23491",0,-0.305546496682108,"Spearman","Total"
"2353","p__Patescibacteria,g__midas_g_13219",0,-0.305616571425248,"Spearman","Damhusåen"
"4891","p__Proteobacteria,g__Sphaerotilus",0,-0.306063158698567,"Spearman","Mariagerfjord"
"78","p__Actinobacteriota,g__midas_g_957",0,-0.307423485137045,"Spearman","Total"
"1062","p__Bacteroidota,g__midas_g_31",0,-0.30750673149729,"Spearman","Aalborg East"
"2441","p__Firmicutes,g__Erysipelothrix",0,-0.307610368500717,"Spearman","Aalborg East"
"1772","p__Elusimicrobiota,g__midas_g_595",0,-0.308136403476861,"Spearman","Damhusåen"
"4452","p__Proteobacteria,g__midas_g_5281",0,-0.308280886745282,"Spearman","Mariagerfjord"
"1842","p__Chloroflexi,g__midas_g_3277",0,-0.308410603590469,"Spearman","Aalborg East"
"648","p__Actinobacteriota,g__Propioniciclava",0,-0.308617642612607,"Spearman","Mariagerfjord"
"467","p__Patescibacteria,g__midas_g_10951",0,-0.308706251254572,"Spearman","Total"
"962","p__Bacteroidota,g__midas_g_3970",0,-0.309273655816961,"Spearman","Damhusåen"
"3402","p__Patescibacteria,g__midas_g_6034",0,-0.309538987244099,"Spearman","Mariagerfjord"
"2672","p__Firmicutes,g__Terrisporobacter",0,-0.310047805872454,"Spearman","Aalborg East"
"433","p__Hydrogenedentes,g__midas_g_1166",0,-0.310478500882542,"Spearman","Total"
"41","p__Actinobacteriota,g__Kineosporia",0,-0.310505441550762,"Spearman","Total"
"597","p__Proteobacteria,g__Caulobacter",0,-0.310712955846095,"Spearman","Total"
"769","p__Bacteroidota,g__Lacihabitans",0,-0.31072210232513,"Spearman","Aalborg East"
"444","p__Myxococcota,g__midas_g_17004",0,-0.31096346101708,"Spearman","Total"
"3100","p__Acidobacteriota,g__Geothrix",0,-0.311402958081821,"Spearman","Aalborg East"
"2104","p__Acidobacteriota,g__Geothrix",0,-0.312043493883662,"Spearman","Damhusåen"
"2384","p__Firmicutes,g__Lactococcus",0,-0.312378192227056,"Spearman","Mariagerfjord"
"436","p__Proteobacteria,g__Pedomicrobium",0,-0.312482619522585,"Spearman","Aalborg East"
"812","p__Acidobacteriota,g__midas_g_201",0,-0.313185776912925,"Spearman","Aalborg East"
"4401","p__Proteobacteria,g__Piscinibacter",0,-0.314294299291352,"Spearman","Aalborg East"
"2014","p__Deinococcota,g__midas_g_4572",0,-0.314379436099741,"Spearman","Mariagerfjord"
"4113","p__Proteobacteria,g__Methylorosula",0,-0.314959833984335,"Spearman","Mariagerfjord"
"4701","p__Proteobacteria,g__Uruburuella",0,-0.315051242974609,"Spearman","Aalborg East"
"1702","p__Chloroflexi,g__midas_g_1348",0,-0.315316238856789,"Spearman","Aalborg East"
"951","p__Bacteroidota,g__midas_g_1955",0,-0.315726402430839,"Spearman","Aalborg East"
"1183","p__Bacteroidota,g__Terrimonas",0,-0.316210587363015,"Spearman","Damhusåen"
"3121","p__Proteobacteria,g__Devosia",0.001,-0.316831684330831,"Spearman","Aalborg West"
"7410","p__Bacteroidota,g__Haliscomenobacter",0,-0.316853739717756,"Spearman","Aalborg East"
"3881","p__Proteobacteria,g__midas_g_1586",0,-0.31767257229375,"Spearman","Aalborg East"
"2513","p__Patescibacteria,g__midas_g_4375",0,-0.318447352516897,"Spearman","Damhusåen"
"2072","p__Desulfobacterota,g__midas_g_1441",0,-0.318473808758742,"Spearman","Mariagerfjord"
"611","p__Proteobacteria,g__Dongia",0,-0.318531698347598,"Spearman","Total"
"3754","p__Proteobacteria,g__Bosea",0,-0.318858379486689,"Spearman","Mariagerfjord"
"501","p__Patescibacteria,g__midas_g_22487",0,-0.319205088240102,"Spearman","Total"
"2212","p__Actinobacteriota,g__Iamia",0,-0.319649533211995,"Spearman","Damhusåen"
"4102","p__Acidobacteriota,g__Luteitalea",0,-0.319794568416497,"Spearman","Damhusåen"
"220","p__Bdellovibrionota,g__midas_g_12918",0,-0.319884536181113,"Spearman","Total"
"2982","p__Patescibacteria,g__midas_g_11235",0,-0.320927472251602,"Spearman","Mariagerfjord"
"223","p__Bdellovibrionota,g__midas_g_33640",0,-0.321372870338513,"Spearman","Total"
"881","p__Bacteroidota,g__midas_g_1363",0,-0.321610546988971,"Spearman","Aalborg East"
"347","p__Firmicutes,g__Anaeromusa-Anaeroarcus",0,-0.322691050471699,"Spearman","Total"
"2551","p__Patescibacteria,g__midas_g_5391",0,-0.322853199729226,"Spearman","Damhusåen"
"582","p__Proteobacteria,g__Bauldia",0,-0.323493587984649,"Spearman","Total"
"165","p__Bacteroidota,g__midas_g_3838",0,-0.32372939765196,"Spearman","Total"
"90","p__Bacteroidota,g__midas_g_1838",0.001,-0.324194305865899,"Spearman","Aalborg West"
"635","p__Actinobacteriota,g__Rhodococcus",0,-0.324372013979017,"Spearman","Aalborg East"
"2121","p__Desulfobacterota,g__Desulfobulbus",0,-0.324412681663906,"Spearman","Aalborg East"
"891","p__Bacteroidota,g__midas_g_179",0.001,-0.324473842017261,"Spearman","Aalborg West"
"396","p__Firmicutes,g__midas_g_6703",0,-0.324633976068011,"Spearman","Total"
"637","p__Proteobacteria,g__midas_g_118",0,-0.324982262953878,"Spearman","Total"
"4082","p__Proteobacteria,g__Lysobacter",0,-0.326087747771331,"Spearman","Mariagerfjord"
"404","p__Synergistota,g__midas_g_762",0.001,-0.32628723193583,"Spearman","Aalborg West"
"2416","p__Actinobacteriota,g__Demequina",0,-0.326946197651408,"Spearman","Mariagerfjord"
"2113","p__Dependentiae,g__midas_g_5593",0,-0.327229660847107,"Spearman","Aalborg East"
"122","p__Bacteroidota,g__midas_g_1159",0,-0.327388438401502,"Spearman","Total"
"810","p__Acidobacteriota,g__midas_g_201",0,-0.327673466110965,"Spearman","Aalborg West"
"4621","p__Proteobacteria,g__Stenotrophomonas",0,-0.327745645809993,"Spearman","Aalborg East"
"1791","p__Chloroflexi,g__midas_g_2111",0,-0.328030793758228,"Spearman","Aalborg East"
"3122","p__Proteobacteria,g__Methylorosula",0,-0.330570684111027,"Spearman","Damhusåen"
"4014","p__Proteobacteria,g__Gemmobacter",0,-0.330927829270864,"Spearman","Mariagerfjord"
"2011","p__Chloroflexi,g__midas_g_9049",0,-0.332272913589707,"Spearman","Aalborg East"
"1252","p__Chloroflexi,g__Ca_Sarcinithrix",0,-0.333329576001118,"Spearman","Damhusåen"
"772","p__Bacteroidota,g__Lentimicrobium",0,-0.333342518149058,"Spearman","Aalborg East"
"1642","p__Cyanobacteria,g__Ca_Obscuribacter",0,-0.333488124551077,"Spearman","Damhusåen"
"58","p__Actinobacteriota,g__Nocardioides",0,-0.33375444244116,"Spearman","Aalborg East"
"513","p__Patescibacteria,g__midas_g_39358",0,-0.334805433841507,"Spearman","Total"
"497","p__Proteobacteria,g__Tabrizicola",0,-0.335789525906649,"Spearman","Mariagerfjord"
"73","p__Actinobacteriota,g__midas_g_5528",0,-0.336251936701652,"Spearman","Total"
"636","p__Bacteroidota,g__Macellibacteroides",0,-0.336930266544452,"Spearman","Damhusåen"
"1162","p__Bacteroidota,g__Prevotella",0,-0.337012298517338,"Spearman","Damhusåen"
"778","p__Sumerlaeota,g__midas_g_5702",0,-0.337893091936445,"Spearman","Total"
"4751","p__Proteobacteria,g__Pseudoxanthomonas",0,-0.338469089139692,"Spearman","Mariagerfjord"
"3731","p__Proteobacteria,g__Stella",0,-0.33847510275641,"Spearman","Damhusåen"
"3453","p__Patescibacteria,g__midas_g_75292",0,-0.339767506633116,"Spearman","Mariagerfjord"
"309","p__Deinococcota,g__midas_g_4572",0,-0.339857263156982,"Spearman","Total"
"589","p__Proteobacteria,g__Ca_Competibacter",0,-0.340058794078124,"Spearman","Total"
"6511","p__Bacteroidota,g__midas_g_1063",0,-0.340541048669433,"Spearman","Damhusåen"
"796","p__Verrucomicrobiota,g__midas_g_50076",0,-0.340723173189031,"Spearman","Total"
"2202","p__Myxococcota,g__midas_g_990",0,-0.340762152574921,"Spearman","Damhusåen"
"3732","p__Proteobacteria,g__Arenimonas",0,-0.340843922682081,"Spearman","Mariagerfjord"
"2563","p__Patescibacteria,g__midas_g_59358",0,-0.341447609506629,"Spearman","Damhusåen"
"1641","p__Chloroflexi,g__Ca_Villigracilis",0,-0.341599370042337,"Spearman","Aalborg East"
"3302","p__Planctomycetota,g__midas_g_562",0,-0.342077419638875,"Spearman","Aalborg East"
"2810","p__Actinobacteriota,g__Iamia",0,-0.342941403643675,"Spearman","Aalborg East"
"2510","p__Actinobacteriota,g__Corynebacterium",0,-0.343725465910083,"Spearman","Aalborg East"
"3752","p__Proteobacteria,g__Luteimonas",0,-0.344478175696909,"Spearman","Aalborg East"
"3071","p__Proteobacteria,g__Lautropia",0,-0.344495675245533,"Spearman","Damhusåen"
"530","p__Patescibacteria,g__midas_g_6034",0,-0.345662382281665,"Spearman","Total"
"4541","p__Proteobacteria,g__midas_g_694",0,-0.345740163947044,"Spearman","Mariagerfjord"
"1612","p__Actinobacteriota,g__Actinomyces",0,-0.345840616018023,"Spearman","Aalborg East"
"3353","p__Proteobacteria,g__midas_g_5535",0,-0.345995983860997,"Spearman","Damhusåen"
"3643","p__Proteobacteria,g__Acidovorax",0,-0.346631339529352,"Spearman","Mariagerfjord"
"1643","p__Chloroflexi,g__Ca_Brevefilum",0,-0.346874031225761,"Spearman","Mariagerfjord"
"4781","p__WPS-2,g__midas_g_1701",0,-0.349154376406078,"Spearman","Aalborg East"
"2861","p__Planctomycetota,g__SM1A02",0,-0.349261242134819,"Spearman","Aalborg West"
"2172","p__Desulfobacterota,g__midas_g_2154",0,-0.349296057372789,"Spearman","Aalborg East"
"5112","p__Actinobacteriota,g__midas_g_497",0,-0.349445373603122,"Spearman","Mariagerfjord"
"605","p__Proteobacteria,g__Defluviicoccus",0,-0.349588031832312,"Spearman","Total"
"3362","p__Patescibacteria,g__midas_g_5113",0,-0.34971171449452,"Spearman","Mariagerfjord"
"892","p__Bacteroidota,g__midas_g_3186",0,-0.349828938568472,"Spearman","Damhusåen"
"596","p__Proteobacteria,g__Caenimonas",0,-0.350013614852608,"Spearman","Total"
"354","p__Proteobacteria,g__midas_g_746",0,-0.350276832247016,"Spearman","Aalborg West"
"4011","p__Actinobacteriota,g__midas_g_164",0,-0.35064858586055,"Spearman","Aalborg East"
"4612","p__Proteobacteria,g__Stella",0,-0.350983110365283,"Spearman","Aalborg East"
"3521","p__Proteobacteria,g__Ca_Competibacter",0,-0.351639040766719,"Spearman","Aalborg East"
"419","p__Proteobacteria,g__midas_g_694",0,-0.352108686934147,"Spearman","Aalborg East"
"35","p__Actinobacteriota,g__Demequina",0,-0.352154710873217,"Spearman","Total"
"584","p__Proteobacteria,g__Bosea",0,-0.352520586832531,"Spearman","Total"
"439","p__Latescibacterota,g__midas_g_753",0,-0.352676525729379,"Spearman","Total"
"1201","p__Bacteroidota,g__midas_g_611",0,-0.353009072694199,"Spearman","Aalborg West"
"2103","p__Dependentiae,g__midas_g_4467",0,-0.353130642210419,"Spearman","Aalborg East"
"1111","p__Bacteroidota,g__midas_g_428",0,-0.35342386827364,"Spearman","Aalborg West"
"2651","p__Firmicutes,g__Streptococcus",0,-0.353446784953077,"Spearman","Aalborg East"
"204","p__Bacteroidota,g__OLB12",0,-0.354521301535535,"Spearman","Total"
"1703","p__Desulfobacterota,g__midas_g_1334",0,-0.355333028026409,"Spearman","Damhusåen"
"2082","p__Firmicutes,g__Saccharofermentans",0,-0.356440096640973,"Spearman","Damhusåen"
"2141","p__Desulfobacterota,g__midas_g_1441",0,-0.356825515964877,"Spearman","Aalborg East"
"2102","p__Acidobacteriota,g__Blastocatella",0,-0.356839256989305,"Spearman","Aalborg East"
"2602","p__Firmicutes,g__Proteocatella",0,-0.356890085037328,"Spearman","Aalborg East"
"230","p__Patescibacteria,g__midas_g_10944",0,-0.356971925837287,"Spearman","Damhusåen"
"3952","p__Proteobacteria,g__midas_g_2087",0,-0.357560623963728,"Spearman","Aalborg East"
"832","p__Bacteroidota,g__midas_g_1195",0,-0.357670995017679,"Spearman","Aalborg East"
"2412","p__Actinobacteriota,g__Conexibacter",0,-0.357892404781912,"Spearman","Aalborg East"
"3321","p__Proteobacteria,g__midas_g_1919",0,-0.358094827189947,"Spearman","Aalborg West"
"923","p__Bacteroidota,g__midas_g_351",0,-0.35822084009828,"Spearman","Damhusåen"
"2812","p__Actinobacteriota,g__midas_g_100",0,-0.358286911691442,"Spearman","Damhusåen"
"1672","p__Chloroflexi,g__midas_g_1184",0,-0.358413535504852,"Spearman","Aalborg East"
"3162","p__Patescibacteria,g__midas_g_17184",0,-0.359310130749968,"Spearman","Mariagerfjord"
"3432","p__Proteobacteria,g__midas_g_75",0,-0.359663134631943,"Spearman","Damhusåen"
"2771","p__Hydrogenedentes,g__midas_g_1166",0,-0.360028390601087,"Spearman","Aalborg East"
"2242","p__Elusimicrobiota,g__midas_g_945",0,-0.360115761590593,"Spearman","Aalborg East"
"3472","p__Proteobacteria,g__midas_g_9117",0,-0.361242065527442,"Spearman","Damhusåen"
"1413","p__Chloroflexi,g__midas_g_2138",0,-0.361397111076883,"Spearman","Damhusåen"
"4931","p__Proteobacteria,g__Sphingorhabdus",0,-0.363586979107116,"Spearman","Mariagerfjord"
"612","p__Proteobacteria,g__Ellin6067",0,-0.3645151753725,"Spearman","Total"
"3561","p__Proteobacteria,g__midas_g_76214",0,-0.364848957939579,"Spearman","Aalborg West"
"4491","p__Proteobacteria,g__Pseudoxanthomonas",0,-0.364960987219887,"Spearman","Aalborg East"
"602","p__Proteobacteria,g__Comamonas",0,-0.365027719141584,"Spearman","Total"
"627","p__Bacteroidota,g__Lewinella",0,-0.365430701264323,"Spearman","Damhusåen"
"1823","p__Firmicutes,g__Acidaminococcus",0,-0.365613022814645,"Spearman","Damhusåen"
"189","p__Bacteroidota,g__midas_g_65",0,-0.365723808764158,"Spearman","Total"
"815","p__Bacteroidota,g__midas_g_19",0,-0.366163934798196,"Spearman","Damhusåen"
"464","p__Patescibacteria,g__midas_g_10823",0,-0.36625723770786,"Spearman","Total"
"209","p__Dependentiae,g__midas_g_1099",0,-0.366664932606776,"Spearman","Aalborg East"
"2681","p__Patescibacteria,g__midas_g_12373",0,-0.366794411099746,"Spearman","Aalborg West"
"1231","p__Bacteroidota,g__midas_g_535",0,-0.367244588465856,"Spearman","Aalborg East"
"3183","p__Proteobacteria,g__midas_g_1919",0,-0.367462805629629,"Spearman","Damhusåen"
"563","p__Planctomycetota,g__SH-PL14",0,-0.367544281214339,"Spearman","Total"
"1481","p__Chloroflexi,g__midas_g_119",0,-0.367725298469129,"Spearman","Aalborg West"
"5213","p__Verrucomicrobiota,g__midas_g_50076",0,-0.367771227703267,"Spearman","Mariagerfjord"
"3843","p__Proteobacteria,g__Ca_Paracaedibacter",0,-0.368012732194996,"Spearman","Mariagerfjord"
"3311","p__Planctomycetota,g__midas_g_940",0,-0.368051972662993,"Spearman","Aalborg East"
"3282","p__Patescibacteria,g__TM7x",0,-0.36806640314129,"Spearman","Aalborg East"
"540","p__Patescibacteria,g__midas_g_75292",0,-0.368324739064549,"Spearman","Total"
"2281","p__Firmicutes,g__Acetoanaerobium",0,-0.36869012184259,"Spearman","Aalborg East"
"3001","p__Proteobacteria,g__Dokdonella",0,-0.368785848995146,"Spearman","Damhusåen"
